Name	Type	DatabaseType	GUID
AttributeModifierAcidBombACDebuff	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	99b07b33-189d-5e5c-ba4e-d8694376a4f3
AttributeModifierAncientForestBarkskin	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	328e1ab2-fb19-579d-a1ce-9c62ddfc924f
AttributeModifierAncientForestRegrowth	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	cdd058d8-d63b-5851-b7b5-fbfd6750653c
AttributeModifierAncientForestRegrowthMultiplier	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	06645235-a6d5-510b-aa64-266f04b17886
AttributeModifierBattlebornBonusAC	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	9e20f8c4-0304-50f3-abf9-3fa673bbb54c
AttributeModifierBattlebornConstitutionTwo	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	5b2a0066-7a6a-5641-bcfe-064a37883b64
AttributeModifierBladeDancerBladeDance	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	a0e1c313-2185-5f2b-b1cb-e6433b272707
AttributeModifierBolgrifStrengthAbilityScoreIncrease	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	8c3f4d36-2cff-5242-9722-97eea91f4b84
AttributeModifierBolgrifWisdomAbilityScoreIncrease	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	79a5d049-8532-5ee5-b890-3308c27a33a6
AttributeModifierCasterFightingExtraAttack	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	d683c90c-1240-51bc-878a-617aa7133df0
AttributeModifierCaveWyrmkinConstitutionAbilityScoreIncrease	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	e454d764-7106-522c-9b04-a76e35e7ef5a
AttributeModifierCaveWyrmkinStrengthAbilityScoreIncrease	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	20d86943-b641-562d-86f8-1ebd77bde951
AttributeModifierCircleOfTheWildfireHitPoints	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	4953a3d9-15a6-53d3-be16-9c2ba06e5043
AttributeModifierCollegeOfAudacityDefensiveWhirl	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	bbdafef8-e0cc-505b-aa55-bc3b8a4e84c6
AttributeModifierCollegeOfEleganceElegantFightingArmorClass	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	4a0d527c-57c7-543a-bb6e-a8c0437d5fca
AttributeModifierCollegeOfEleganceEvasiveFootwork	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	901b7c53-384b-58d7-9e18-3167da9809bc
AttributeModifierCollegeOfGutsArcaneDeflection	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	3f818f1c-df44-52de-b54f-efe328fc947b
AttributeModifierDarkelfCharismaAbilityScoreIncrease	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	a704f26a-c7c9-5a71-b2b3-ebbf48d7da21
AttributeModifierDeadMasterUndeadChains	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	c366c121-0945-5b6b-873a-de2cca24ce07
AttributeModifierDivineHeartDivineFortitude	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	2f756e50-4c39-50d8-b104-7a5dfbd2233e
AttributeModifierDomainSmithForgeMastery	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	15e6f857-f605-5a36-b5c9-d42ca3ca6c44
AttributeModifierDomainSmithReinforceArmor1	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	903eb0ee-ab51-5299-aae8-8c510ec8edba
AttributeModifierDomainSmithReinforceArmor2	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	1a259a66-ef66-5c31-b1c5-38c90eb090ca
AttributeModifierDomainSmithReinforceArmor3	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	7f17e1ff-d5a9-5c3d-b890-90ab4d9dfd37
AttributeModifierDomainSmithReinforceArmor4	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	3dc864f7-cdce-50c9-a2d6-52ed263a7b7a
AttributeModifierExtraAttackForce3	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	e6777b71-fe4c-5fd6-9bd1-3f0881270378
AttributeModifierExtraAttackForce4	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	87a4b028-46ed-5cac-aa03-b4ec5f321a9c
AttributeModifierFairyAbilityScore	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	b2a29b00-0e53-55cf-990f-b029ae104645
AttributeModifierFeatAlertInitiative	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	0daab1fe-0266-51e2-be76-14d6702e2236
AttributeModifierFeatArcaneDefenseAdd	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	254a38f0-cac9-51c5-8972-4924da9d2bb4
AttributeModifierFeatBladeMastery	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	0b20d3c7-ec41-591d-943d-e1709702206a
AttributeModifierFeatCharismaticDefenseAdd	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	2ca9046a-c0ac-5e61-8461-467880fe0bdb
AttributeModifierFeatDefensiveDuelist	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	290701ea-b9e5-59d8-8884-bac2c69781ec
AttributeModifierFeatDragonHide	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	bce7860d-dfcf-5b30-bf28-1f09f2767d59
AttributeModifierFeatDualWeaponDefense	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	33b7066e-6c97-5c27-a498-e940d670c891
AttributeModifierFeatGreatWeaponDefense	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	a9f334a7-a792-5cc1-a93a-9916396b6bd2
AttributeModifierFeatImprovedCritical	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	26272f91-3c5e-516d-b5bf-b8cf359eb2e0
AttributeModifierFeatLongswordFinesseArmorClass	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	0ea3490c-1121-5dc3-beff-a748625f85f9
AttributeModifierFeatRevenantGreatSwordArmorClass	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	01a02766-f2c4-53a4-a33a-4fc3db3988d3
AttributeModifierFeatSuperiorCritical	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	fd870f6f-77da-5150-adcf-20c40e1ead73
AttributeModifierFeatTough	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	050d672e-e623-5684-8e77-bf4645d9d69c
AttributeModifierGambitElusiveMovement	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	831ee768-43cc-5907-944b-acde23dd6ad6
AttributeModifierGambitSwitchGood	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	fac73097-26ac-58f8-9cd6-3a78dacefbbc
AttributeModifierGrayDwarfStrengthAbilityScoreIncrease	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	25954e3c-a310-5775-84b7-1c936d815cca
AttributeModifierHandAndAHalf	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	1d4acff8-789d-5676-bb0d-f19f4fa79368
AttributeModifierHighWyrmkinIntelligenceAbilityScoreIncrease	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	788bee82-f345-52c0-9a6a-b24f134faa90
AttributeModifierHighWyrmkinStrengthAbilityScoreIncrease	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	c9c98ecb-0ef5-52a3-8bd7-66d758d75ee1
AttributeModifierInfusionEnhanceDefense	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	fcbad6d4-7420-5c63-ae55-8a5bca4b0209
AttributeModifierInfusionEnhanceDefenseUpgraded	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	b072f680-c2ac-54b5-a195-9a1ba916e77f
AttributeModifierInnovationArtilleristEldritchCannonHitPoints	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	5842708b-eb28-5bc7-9210-dd6cb554bcff
AttributeModifierInnovationVitriolistCorroded	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	b689df6c-2f0b-569f-b57b-4ffacf145d2a
AttributeModifierInnovationWeaponSummonSteelDefenderHP	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	e0c92a9e-5cd0-5d2e-9328-232f0e2b944e
AttributeModifierIronbornDwarfStrengthAbilityScoreIncrease	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	9be9d1a0-07a6-569a-8901-105f69eddb76
AttributeModifierLizardfolkNaturalArmor	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	5986ea6d-00f8-5e26-93ee-e8bbdccbe3cc
AttributeModifierMalakhCharismaAbilityScoreIncrease	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	cae23045-ac3b-5b58-b3e7-e6db312bef08
AttributeModifierMartialForceKnightKineticBarrier	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	d98c23af-7a8d-543c-9733-1f95e5378ff2
AttributeModifierMartialMountaineerPositionOfStrength	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	800f6a45-75ca-5d09-962c-6e6a1811dc85
AttributeModifierMartialMountaineerPositionOfStrengthAura	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	d38007b4-6ac4-55c3-880e-a1368de693ae
AttributeModifierMartialWarlordBattlefieldExperience	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	fdeee3db-181f-586d-9381-76b0d10c8dcd
AttributeModifierMonkAbundantKi	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	7d85e97f-7eac-5312-a52d-dce830986119
AttributeModifierMonkKiPointsAddProficiencyBonus	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	87c4ce58-4094-57af-8437-1d1be2549977
AttributeModifierMoonlitScionLunarRadianceEnemy	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	a3c03755-23d2-517f-9ba9-2e33b1192ac0
AttributeModifierMysticalCloak	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	183eb2b1-b4e7-5ae4-aa58-ab81b74d5d57
AttributeModifierOathOfAltruismSpiritualShielding	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	2307078b-f200-5c8f-94a1-b22bdfd1b1af
AttributeModifierOathOfDemonHunterDivineCrossbow	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	8548ef4f-dbc7-56d9-a485-a85d65ed6994
AttributeModifierOathOfJugementFinalJudgementCaster	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	b04df104-0bd1-5b2e-80bc-bbeae6352241
AttributeModifierObsidianDwarfStrengthAbilityScoreIncrease	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	115fa52c-58d5-5de3-8f51-1cefe4c35cc6
AttributeModifierOligathConstitutionAbilityScoreIncrease	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	188a254c-13bd-5d2e-a799-235e24674bcd
AttributeModifierOligathStrengthAbilityScoreIncrease	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	9c0290d6-3f02-5069-9864-d5f629004c60
AttributeModifierPaladinChannelDivinity11	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	ddcca514-6e5e-5891-9f9d-9f08d7dc3701
AttributeModifierPathOfTheReaverProfaneVitality	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	9c792285-6219-568f-a362-c4a43acfd136
AttributeModifierPathOfTheSavageryUnbridledFerocity	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	f15898d6-d016-553e-8e1c-5355f46e1737
AttributeModifierPathOfTheSpiritsBearDurability	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	944c063a-bae2-57cb-b112-7d34d06e4252
AttributeModifierPathOfTheWildMagicAuraBonus	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	5ea46160-a18e-5302-b2c8-850e0e5d3e89
AttributeModifierRangerGloomStalkerDreadAmbusher	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	2fbcfeb8-3c01-50b3-b9a5-a822cba97318
AttributeModifierRangerLightBearerLifeBringerAdditive	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	cfa1d16d-e61b-5bda-aa39-6bb0f5c2b5d5
AttributeModifierRangerLightBearerLifeBringerBase	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	f79600f2-ed73-5124-b23e-2754801f3f18
AttributeModifierRangerSurvivalistImprovedDisablingStrike	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	3eeccab0-8b60-5f3f-b529-256bfe40926b
AttributeModifierRangerWildMasterArmorClass	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	297299ef-235d-5334-bd1e-7f0654b744b8
AttributeModifierRangerWildMasterHitPoints	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	1b8d062b-1529-5864-929f-415dc74b1d0e
AttributeModifierRoguishAcrobatProtector	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	c67d0548-f770-521a-99a5-e8b2c13ed77a
AttributeModifierRoguishDuelistSureFooted	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	909eb80e-64aa-55b2-8460-778554872e7f
AttributeModifierRopeItUp	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	0cb22e4d-85a2-58b6-a418-e3e38de57520
AttributeModifierSickeningRadianceExhausted4	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	86a93483-bc8e-5c63-8b08-36224f6860be
AttributeModifierSorcererSorceryPointsBonus2	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	c83ac082-07a8-539e-b6ae-157e640b3a3c
AttributeModifierSorcerousSorrAkkathDarknessAffinity	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	e7705f1d-4447-5473-ab90-afc44a172f5d
AttributeModifierSorcerousSpellBladeBattleReflexes	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	2fa53023-9a27-55ae-a981-42b9aefc5992
AttributeModifierSpellShieldArcaneDeflection	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	0fb7e2de-703b-5950-9c2f-01424b936e01
AttributeModifierSpellShieldProtectiveBarrier	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	3322f52f-20c6-554b-af7b-cc39c6cecaad
AttributeModifierThirdExtraAttack	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	7cd137e1-0ef0-5827-a90b-15d8793e4914
AttributeModifierTieflingDexterityAbilityScoreIncrease	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	409c00e9-2d72-5c82-9c3f-ed0697291032
AttributeModifierTieflingIntelligenceAbilityScoreIncrease	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	1d5fa0e8-69c7-5a54-b952-2777c66e9a3d
AttributeModifierTieflingStrengthAbilityScoreIncrease	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	d6662cc1-1ad4-5bc9-ad2a-47888f952823
AttributeModifierTraditionFreedomFluidStrikes	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	2f4ab8ff-7f89-531d-9e0d-66c4e100e317
AttributeModifierWarMagicTacticalWit	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	d67071e3-d3cb-5acb-a163-82f89b302c21
AttributeModifierWayOfBladeOneWithTheBlade	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	d7652989-6170-5e85-9f1d-19b89289bf38
AttributeModifierWayOfTheDragonAscension	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	2e30d0ac-d7e4-5d9b-bace-ac781a69a293
AttributeModifierWayOfWealAndWoeWeal	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	a9bda6a1-f821-5879-961f-b9937c424128
AttributeModifierWendigoDexterityAbilityScoreIncrease	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	667b9580-a4a0-5205-81d5-d4225e7ad082
AttributeModifierWendigoStrengthAbilityScoreIncrease	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	3862f3be-8838-57af-a425-d85714a2dfba
FeatureFeatDwarvenFortitude	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	bcbc96a9-451a-5735-af20-ad791bb4a340
FeaturePathOfTheSavageryFuriousDefense	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	c9396cb8-f920-51a9-93b6-c30cecc251c6
FeatureWarMagicDurableMagic	FeatureDefinitionAttributeModifier	FeatureDefinitionAttributeModifier	d87407db-9e4a-5146-a9d4-712696f39e21
AutoPreparedHuntersMark	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	248576bc-5240-5f17-85be-873ecefb12cb
AutoPreparedSpellsAncientForest	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	d8e3a948-e182-50a1-9ef4-f013a8a0436f
AutoPreparedSpellsArcanist	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	82245fef-4569-5ac9-8e11-8447d946aa5c
AutoPreparedSpellsBardWordOfCreation	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	bb747a1f-f939-58b0-a0f9-c2ffb381efdd
AutoPreparedSpellsCircleOfTheCosmosConstellationMap	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	ee4daf40-cb0e-5508-a21c-48e14f0d912f
AutoPreparedSpellsCircleOfTheLife	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	62509286-9488-565a-b80e-27c089bff36f
AutoPreparedSpellsCircleOfTheWildfire	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	419c465d-a412-5c6a-b608-23e931953e12
AutoPreparedSpellsCollegeOfValianceRecallLanguage	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	4bd78054-8579-552e-8ff8-cfb54fc8cfb3
AutoPreparedSpellsDeadMaster	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	fb2d7ec3-4662-5ee2-b5d8-3dee24f34d64
AutoPreparedSpellsDivineHeartArun	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	40d3415b-32be-5e52-9869-c1717e412066
AutoPreparedSpellsDivineHeartEinar	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	055782f1-0576-5962-9c5c-84e9ae656730
AutoPreparedSpellsDivineHeartMariake	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	e285cfe3-2565-5873-b989-fac1778b68c7
AutoPreparedSpellsDivineHeartMisaye	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	35a26bd8-fd68-59c8-ab3f-810f639181d3
AutoPreparedSpellsDivineHeartPakri	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	4b0c1952-613e-52a7-b1d5-bc42f5a5d900
AutoPreparedSpellsDomainDefiler	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	ca071051-32fc-5ba7-a850-03fc7d521d8e
AutoPreparedSpellsDomainDefilerDyingLight	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	a9f69d94-29c4-518d-87c8-dccab866b3d6
AutoPreparedSpellsDomainNature	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	20e017f1-1816-5659-bf28-dfd17a2280b5
AutoPreparedSpellsDomainSmith	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	69630a0f-dfaa-55a3-aee4-531f20101476
AutoPreparedSpellsDomainTempest	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	428a5651-66b7-5b30-b5fe-1b69183f345b
AutoPreparedSpellsFeatAegisTouched	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	58c4d46b-c53d-5469-bb3f-c7a592ae6a8b
AutoPreparedSpellsFeatCelestialTouched	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	1124827e-ebd1-54ad-8c57-b6c7b9f0fefe
AutoPreparedSpellsFeatFlameTouched	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	40ec952e-1dd6-5add-94e1-cc9c3301cba4
AutoPreparedSpellsFeatIridescentTouched	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	c1e44749-8d68-53db-b512-5eb26df5936b
AutoPreparedSpellsFeatPeregrinationTouched	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	1d1187b0-2209-5252-82a9-960649d0a0d0
AutoPreparedSpellsFeatRetinueTouched	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	e04586c9-c87b-577f-aaa2-c98cc53c1714
AutoPreparedSpellsFeatShadowTouched	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	f85f6e2d-c5d2-5d94-a6f5-024fd4aab2fe
AutoPreparedSpellsFeatVerdantTouched	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	695b342e-2884-5fd2-b920-dd89e3625348
AutoPreparedSpellsFeyTeleportation	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	5684cdcf-e1a6-5aef-b2f5-698ea1545a56
AutoPreparedSpellsForestGuardian	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	dc9a52ce-f76b-5ac2-859f-d39aafcfd16d
AutoPreparedSpellsHatred	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	836ae961-6f78-51ed-8d7e-2f8b475f3658
AutoPreparedSpellsInnovationAlchemy	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	b85f31f8-8640-5851-bb5d-208cfe756082
AutoPreparedSpellsInnovationArmor	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	2477faba-defe-50d7-98a9-6b4aeef8cb68
AutoPreparedSpellsInnovationArtillerist	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	c2fa6129-df57-5671-bfc7-6bd457f3763f
AutoPreparedSpellsInnovationVitriolist	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	40a81433-cab3-524d-83fe-9dd96fe5dd11
AutoPreparedSpellsInnovationVivisectionist	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	bd66efa6-239e-570e-ac51-e1b020114599
AutoPreparedSpellsInnovationWeapon	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	dd309c08-cc5f-57c3-938e-82a0494a6c14
AutoPreparedSpellsMoonlitScionMidnightBlessing	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	63942c5a-ca5b-502d-9d96-180989f7aa25
AutoPreparedSpellsOathOfAltruism	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	f20c8cd2-1d92-5427-81a0-5fbc8a515199
AutoPreparedSpellsOathOfAncients	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	8fa00b8b-be61-5e63-abf3-e250d27588da
AutoPreparedSpellsOathOfDemonHunter	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	a8585c0c-4758-5b60-bd14-82cec3db5aa3
AutoPreparedSpellsOathOfDread	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	be17a243-1d54-5e8c-a6f3-9f319aab0be4
AutoPreparedSpellsOathOfThunder	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	b327df77-bb97-5791-9867-465208939daa
AutoPreparedSpellsRangerFeyWanderer	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	0cda2b21-1ea9-5e1c-baa0-639c59d64b55
AutoPreparedSpellsRangerGloomStalker	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	fd684d16-ed62-5c36-a13e-691b532abf69
AutoPreparedSpellsRangerHellWalker	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	dad8e064-e7a3-5968-956f-3c68d299c6b5
AutoPreparedSpellsRangerLightBearer	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	3e11815f-6e00-5577-912d-65c4aab5b1c9
AutoPreparedSpellsRangerSkyWarrior	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	e233341b-cfd1-5588-99bf-17b60a16c62d
AutoPreparedSpellsRangerSurvivalist	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	546e00ed-dab7-51b1-91a3-f80cc5e0ef66
AutoPreparedSpellsRoguishArcaneScoundrelArcaneBackslash	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	6d19223d-761e-504f-99c4-1eb9a7d733d4
AutoPreparedSpellsSorcerousFieldManipulator	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	30e69802-0420-56cd-a5a4-efe6bfdc2e07
AutoPreparedSpellsSorcerousPsion	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	6f5b1703-7014-57c3-9a7e-fa72f599d0a9
AutoPreparedSpellsSorcerousSorrAkkath	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	69e68551-b66c-58c9-b55f-1901861ebc0d
AutoPreparedSpellsSorcerousSpellBlade	FeatureDefinitionAutoPreparedSpells	FeatureDefinitionAutoPreparedSpells	35a037d9-3bd7-5b00-ac6e-bac4801b32f4
BonusCantripAncientForest	FeatureDefinitionBonusCantrips	FeatureDefinitionBonusCantrips	3caea6e1-5db7-5273-b4ce-4cbb5e34794f
BonusCantripCelestial	FeatureDefinitionBonusCantrips	FeatureDefinitionBonusCantrips	896983d3-79bd-5a59-a49a-cf9d75b41483
BonusCantripDomainDefiler	FeatureDefinitionBonusCantrips	FeatureDefinitionBonusCantrips	af19c04e-4bf9-55fa-9eb9-84ef0060f1da
BonusCantripElementalistMinorElemental	FeatureDefinitionBonusCantrips	FeatureDefinitionBonusCantrips	2195abf8-b200-5218-a126-a57019c4d256
BonusCantripsCircleOfTheCosmosConstellationMap	FeatureDefinitionBonusCantrips	FeatureDefinitionBonusCantrips	0d7c7c3f-5762-5330-a2dc-0f8393181777
BonusCantripsInventorMagicalTinkering	FeatureDefinitionBonusCantrips	FeatureDefinitionBonusCantrips	3f966b30-e932-5b50-85b6-aeece2a07cb2
BonusCantripsPatronEldritchSurgeBlastExclusive	FeatureDefinitionBonusCantrips	FeatureDefinitionBonusCantrips	f1943338-589e-5f77-991e-9ad973ba1b06
BonusCantripsSorcerousSorrAkkathDeceptiveHeritage	FeatureDefinitionBonusCantrips	FeatureDefinitionBonusCantrips	697865d6-ddc5-515d-8561-d8518d4454e0
